category,name,mrp,discount_pct_raw,available_qty,discounted_price,weight_g,out_of_stock,qty,discount_amount,discount_pct,total_revenue_raw,price_per_gms,mrp_bucket,weight_kg,discounted_price_calc,total_revenue_calc
Munchies,Popular Essentials Black Pepper,10000,10,5,9000,100,FALSE,100,1000,1,10000,90,High,0.1,9000,900000
Munchies,24 Mantra Organic Tur Dal - Split,13000,7,6,12000,500,FALSE,500,1000,1,250000,24,High,0.5,12000,6000000
Munchies,Sugarfree Gold Low Calorie Sweetner,6500,6,3,6100,110,FALSE,100,400,1,11000,55.45,High,0.11,6100,610000
Munchies,Ching's Secret Paneer Chilli Masala,1000,0,2,1000,20,FALSE,20,0,1,400,50,Low,0.02,1000,20000
Munchies,Dabur Honey ,22000,7,3,20400,500,FALSE,500,1600,1,250000,40.8,High,0.5,20400,10200000
Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,FALSE,65,500,1,4225,35.38,Medium,0.065,2300,149500
Munchies,Everest Tea Masala,5500,9,2,5000,50,FALSE,50,500,1,2500,100,High,0.05,5000,250000
Munchies,Ching's Paneer Chilli Masala,4400,0,4,4400,60,FALSE,60,0,1,3600,73.33,High,0.06,4400,264000
Munchies,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,FALSE,405,700,0.9,164025,15.56,High,0.405,6300,2551500
Munchies,Everest Meat Masala Powder,7400,9,3,6700,100,FALSE,100,700,1,10000,67,High,0.1,6700,670000
Munchies,Pillsbury Atta With Multigrains Wheat Grains,29500,16,6,24500,5000,FALSE,5,5000,0.8,25000,4.9,High,5,24500,122500
Munchies,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,FALSE,200,100,1,40000,24.5,High,0.2,4900,980000
Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,FALSE,200,400,1,40000,22.5,High,0.2,4500,900000
Munchies,Popular Essentials Cloves (Lavang),7500,17,6,6200,50,FALSE,50,1300,1,2500,124,High,0.05,6200,310000
Munchies,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,FALSE,280,1500,1,78400,28.93,High,0.28,8100,2268000
Munchies,Suhana Paneer Tikka Masala Mix,4000,5,6,3800,50,FALSE,50,200,1,2500,76,High,0.05,3800,190000
Munchies,24 Mantra Turmeric Powder,3500,2,6,3400,100,FALSE,100,100,1,10000,34,Medium,0.1,3400,340000
Munchies,24 Mantra Super Grain Quinoa,19000,0,4,19000,500,FALSE,500,0,1,250000,38,High,0.5,19000,9500000
Munchies,Everest Powder - Egg Curry Masala,4000,2,6,3900,50,FALSE,50,100,1,2500,78,High,0.05,3900,195000
Munchies,Popular Essentials Pe Shah Jeera ,6000,15,6,5100,50,FALSE,50,900,1,2500,102,High,0.05,5100,255000
Munchies,24 Mantra Organic Sattu Atta,9500,0,6,9500,500,FALSE,500,0,0.9,250000,19,High,0.5,9500,4750000
Munchies,Smith & Jones Pasta Masala,4600,0,6,4600,54,FALSE,54,0,1,2916,85.19,High,0.054,4600,248400
Munchies,Weikfield Vanilla Custard Powder,14200,9,3,12800,500,FALSE,500,1400,1,250000,25.6,High,0.5,12800,6400000
Munchies,Sugarfree Natura Low Calorie Sweetner ,30000,10,3,27000,42,FALSE,42,3000,1,1764,642.86,High,0.042,27000,1134000
Munchies,Pillsbury Vanilla Custard Powder,3700,2,6,3600,100,FALSE,100,100,1,10000,36,Medium,0.1,3600,360000
Munchies,24 Mantra Organic Rajma,14500,0,6,14500,500,FALSE,500,0,1,250000,29,High,0.5,14500,7250000
Munchies,Popular Essentials Broken Wheat/Daliya,3500,2,6,3400,500,FALSE,500,100,0.9,250000,6.8,Medium,0.5,3400,1700000
Munchies,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,FALSE,250,1100,1,62500,77.6,High,0.25,19400,4850000
Munchies,Smith & Jones Peri Peri Masala,9900,0,6,9900,75,FALSE,75,0,1,5625,132,High,0.075,9900,742500
Munchies,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,FALSE,500,2400,1,250000,34.2,High,0.5,17100,8550000
Munchies,Popular Essentials Urad Dal Split (Un-Polished),8500,9,5,7700,500,FALSE,500,800,0.9,250000,15.4,High,0.5,7700,3850000
Munchies,Weikfield Baking Powder,2200,0,6,2200,50,FALSE,50,0,1,2500,44,Medium,0.05,2200,110000
Munchies,Popular Essentials Bajra Whole,6500,13,6,5600,1000,FALSE,1,900,0.8,1000,5.6,High,1,5600,5600
Munchies,Weikfield Veg Jelly Crystals - Strawberry,4500,2,6,4400,90,FALSE,90,100,1,8100,48.89,High,0.09,4400,396000
Munchies,Weikfield Veg Jelly Crystals - Raspberry,4500,2,6,4400,90,FALSE,90,100,1,8100,48.89,High,0.09,4400,396000
Munchies,Popular Essentials Masoor Dal Split (Un-Polished),7000,10,4,6300,500,FALSE,500,700,0.9,250000,12.6,High,0.5,6300,3150000
Munchies,Popular Essentials Ajwain Whole,5000,12,2,4400,100,FALSE,100,600,1,10000,44,High,0.1,4400,440000
Munchies,Popular Essentials Pista Salted (With Shell),47000,21,5,37100,250,FALSE,250,9900,1,62500,148.4,High,0.25,37100,9275000
Munchies,The Bake Shop Bread Crumbs,5000,6,3,4700,400,FALSE,400,300,0.9,160000,11.75,High,0.4,4700,1880000
Munchies,Popular Essentials Horse Gram,4000,10,4,3600,500,FALSE,500,400,0.9,250000,7.2,High,0.5,3600,1800000
Munchies,Hershey's Chocolate Syrup,9500,0,4,9500,200,FALSE,200,0,1,40000,47.5,High,0.2,9500,1900000
Munchies,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,FALSE,250,1600,1,62500,57.6,High,0.25,14400,3600000
Munchies,Everest Kasuri Methi,2500,0,6,2500,25,FALSE,25,0,1,625,100,Medium,0.025,2500,62500
Munchies,Satyam Makhana,20800,0,6,20800,100,FALSE,100,0,1,10000,208,High,0.1,20800,2080000
Munchies,Everest Tandoori Chicken Masala,3900,2,5,3800,50,FALSE,50,100,1,2500,76,Medium,0.05,3800,190000
Munchies,Weikfield Falooda Mix - Kesar Pista,4900,2,3,4800,200,FALSE,200,100,1,40000,24,High,0.2,4800,960000
Munchies,Weikfield Cocoa Powder,7000,7,6,6500,50,FALSE,50,500,1,2500,130,High,0.05,6500,325000
Munchies,Pantai Coconut Cream,15000,4,4,14300,400,FALSE,400,700,1,160000,35.75,High,0.4,14300,5720000
Munchies,Popular Essentials Coriander Seeds,1500,0,5,1500,50,FALSE,50,0,1,2500,30,Low,0.05,1500,75000
Munchies,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,FALSE,240,0,1,57600,25,High,0.24,6000,1440000
Munchies,Eastern Fish Masala,4800,2,5,4700,100,FALSE,100,100,1,10000,47,High,0.1,4700,470000
Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,27500,0,6,27500,5000,FALSE,5,0,0.8,25000,5.5,High,5,27500,137500
Munchies,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",21500,9,4,19400,1000,FALSE,1,2100,1,1000,19.4,High,1,19400,19400
Munchies,Everest Dry Ginger Powder,7500,9,4,6800,100,FALSE,100,700,1,10000,68,High,0.1,6800,680000
Munchies,Pillsbury Cooker Cake Mix - Choco,10000,11,6,8900,159,FALSE,159,1100,1,25281,55.97,High,0.159,8900,1415100
Munchies,Hersheys Chocolate Almond Syrup,20000,0,2,20000,450,FALSE,450,0,1,202500,44.44,High,0.45,20000,9000000
Munchies,Satyam Nighties Spices  Chilli Pandi,5600,7,5,5200,100,FALSE,100,400,1,10000,52,High,0.1,5200,520000
Munchies,Popular Essentials Popular Essential Pista Salted (With Shell),19000,10,6,17100,100,FALSE,100,1900,1,10000,171,High,0.1,17100,1710000
Munchies,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,FALSE,360,2900,1,129600,73.89,High,0.36,26600,9576000
Munchies,Popular Essentials Rozana Sona Masuri Raw Rice,35000,10,5,31200,5000,FALSE,5,3800,0.9,25000,6.24,High,5,31200,156000
Munchies,24 Mantra Mustard Oil (Cold Pressed) ,35000,10,6,31200,1000,FALSE,1,3800,1,1000,31.2,High,1,31200,31200
Munchies,24 Mantra Organic Black Pepper,17000,7,6,15700,100,FALSE,100,1300,1,10000,157,High,0.1,15700,1570000
Munchies,Popular Essentials Green Moong Whole,9000,16,3,7500,500,FALSE,500,1500,0.9,250000,15,High,0.5,7500,3750000
Munchies,24 Mantra Organic Masoor Dal - Split,9500,7,6,8800,500,FALSE,500,700,0.9,250000,17.6,High,0.5,8800,4400000
Munchies,Praakritik Organic Natural Rock Salt,6000,6,3,5600,500,FALSE,500,400,0.9,250000,11.2,High,0.5,5600,2800000
Munchies,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,39000,11,5,34700,1000,FALSE,1,4300,1,1000,34.7,High,1,34700,34700
Munchies,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,FALSE,240,0,1,57600,25,High,0.24,6000,1440000
Munchies,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,FALSE,500,2400,1,250000,34.2,High,0.5,17100,8550000
Munchies,Dabur 100% Pure Honey - Worlds No.1,43000,10,6,38700,1000,FALSE,1,4300,1,1000,38.7,High,1,38700,38700
Munchies,Popular Essentials Star Anise,7000,10,5,6300,25,FALSE,25,700,1,625,252,High,0.025,6300,157500
Munchies,Ching's Secret Chicken 65 Masala - Chicken,1000,0,5,1000,20,FALSE,20,0,1,400,50,Low,0.02,1000,20000
Munchies,Cadbury Cocoa Powder,22300,5,6,21100,150,FALSE,150,1200,1,22500,140.67,High,0.15,21100,3165000
Munchies,Praakritik Natural Desi Gir Cow A2 Ghee,145000,10,6,130500,540,FALSE,540,14500,1,291600,241.67,High,0.54,130500,70470000
Munchies,Praakritik Organic Poha,12000,6,5,11200,500,FALSE,500,800,1,250000,22.4,High,0.5,11200,5600000
Munchies,Praakritik Organic Natural Wild Forest Honey,16000,6,4,15000,200,FALSE,200,1000,1,40000,75,High,0.2,15000,3000000
Munchies,Popular Essentials Dry Dates (Kharak),14000,15,6,11800,250,FALSE,250,2200,1,62500,47.2,High,0.25,11800,2950000
Munchies,Popular Essentials Kashmiri Red Rajma,9500,6,4,8900,500,FALSE,500,600,0.9,250000,17.8,High,0.5,8900,4450000
Munchies,Dabur Hommade - Garlic Paste,5000,6,6,4700,200,FALSE,200,300,1,40000,23.5,High,0.2,4700,940000
Munchies,Dabur 100% Pure Honey,33000,10,1,29700,400,FALSE,400,3300,1,160000,74.25,High,0.4,29700,11880000
Munchies,Ching's Schezwan Fried Rice(Miracle Masala),4400,0,5,4400,60,FALSE,60,0,1,3600,73.33,High,0.06,4400,264000
Munchies,"""Maggi Magic Cubes, Vegetarian Masala""",3500,2,1,3400,40,FALSE,40,100,1,1600,85,Medium,0.04,3400,136000
Munchies,Everest Tandoori Chicken Masala,7400,9,3,6700,100,FALSE,100,700,1,10000,67,High,0.1,6700,670000
Munchies,Popular Essentials Red Poha,4500,4,6,4300,500,FALSE,500,200,0.9,250000,8.6,High,0.5,4300,2150000
Munchies,Everest Kitchen King Masala,14200,9,6,12800,200,FALSE,200,1400,1,40000,64,High,0.2,12800,2560000
Munchies,Pillsbury Oven Cake Mix - Rich Chocolate,16500,10,5,14700,285,FALSE,285,1800,1,81225,51.58,High,0.285,14700,4189500
Munchies,Eastern Super Garam Masala,7400,6,2,6900,200,FALSE,200,500,1,40000,34.5,High,0.2,6900,1380000
Munchies,Maggi Magic Cubes Extra Chicken,4000,2,6,3900,48,FALSE,48,100,1,2304,81.25,High,0.048,3900,187200
Munchies,Satyam Nighties Spices  Chilli Kashmiri,10200,6,6,9500,100,FALSE,100,700,1,10000,95,High,0.1,9500,950000
Munchies,Eastern Cumin Powder,4900,2,6,4800,100,FALSE,100,100,1,10000,48,High,0.1,4800,480000
Munchies,Popular Essentials Urad Gola White(Un-Polished),9000,10,6,8100,500,FALSE,500,900,0.9,250000,16.2,High,0.5,8100,4050000
Munchies,24 Mantra Organic Chana Dal,9500,6,5,8900,500,FALSE,500,600,0.9,250000,17.8,High,0.5,8900,4450000
Munchies,Delight Nuts Cashew Roasted & Salted,42500,20,6,34000,200,FALSE,200,8500,1,40000,170,High,0.2,34000,6800000
Munchies,Popular Essentials Mace/Javitri,9000,10,3,8100,20,FALSE,20,900,1,400,405,High,0.02,8100,162000
Munchies,Dlicia Whip Topping Bottle,23500,27,5,17100,1000,FALSE,1,6400,1,1000,17.1,High,1,17100,17100
Munchies,Mother's Recipe Paste Ginger & Garlic,7600,10,4,6800,300,FALSE,300,800,1,90000,22.67,High,0.3,6800,2040000
Munchies,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,41000,10,6,36900,1000,FALSE,1,4100,1,1000,36.9,High,1,36900,36900
Munchies,Satyam Pulses Masur Dal,8700,6,6,8100,500,FALSE,500,600,0.9,250000,16.2,High,0.5,8100,4050000
Munchies,Delight Nuts Pista Roasted & Salted,42500,20,6,34000,200,FALSE,200,8500,1,40000,170,High,0.2,34000,6800000
Munchies,"Top Ramen Noodles, Atta",8000,0,1,8000,280,FALSE,280,0,1,78400,28.57,High,0.28,8000,2240000
Munchies,Hershey's Cocoa Powder,9500,0,5,9500,70,FALSE,70,0,1,4900,135.71,High,0.07,9500,665000
Munchies,Praakritik Organic Singhara Atta,24000,6,4,22500,500,FALSE,500,1500,1,250000,45,High,0.5,22500,11250000
Munchies,Gits Veg Biryani Ready to Eat,11000,10,6,9900,265,FALSE,265,1100,1,70225,37.36,High,0.265,9900,2623500
Munchies,Delight Nuts Cranberries Sliced ,29900,20,6,23900,200,FALSE,200,6000,1,40000,119.5,High,0.2,23900,4780000
Munchies,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,FALSE,500,10100,1,250000,29.8,High,0.5,14900,7450000
Munchies,Ceres Foods Laal Maas Instant Liquid Masala,22000,50,5,11000,200,FALSE,200,11000,1,40000,55,High,0.2,11000,2200000
Munchies,Popular Essentials Sattu Atta,9000,12,3,7900,500,FALSE,500,1100,0.9,250000,15.8,High,0.5,7900,3950000
Munchies,Popular Essentials Mustard Seeds Rai Yellow,2500,0,5,2500,100,FALSE,100,0,1,10000,25,Medium,0.1,2500,250000
Munchies,Praakritik Organic Extra Virgin Coconut Oil,15000,10,5,13400,100,FALSE,100,1600,1,10000,134,High,0.1,13400,1340000
Munchies,Praakritik Organic Garlic Powder,11000,1,5,10800,100,FALSE,100,200,1,10000,108,High,0.1,10800,1080000
Munchies,Sugarfree Gold Low Calorie Sweetner ,12500,5,6,11800,100,FALSE,100,700,1,10000,118,High,0.1,11800,1180000
Munchies,Aashirvaad Breakfast Instant Mix - Rice Idli,7500,30,6,5200,200,FALSE,200,2300,1,40000,26,High,0.2,5200,1040000
Munchies,Kitchens Of India Mutter Paneer,13000,4,6,12400,285,FALSE,285,600,1,81225,43.51,High,0.285,12400,3534000
Munchies,Ching's Secret Veg Manchurian Masala,4400,0,6,4400,60,FALSE,60,0,1,3600,73.33,High,0.06,4400,264000
Munchies,Popular Essentials Jowa Flour,5000,2,5,4900,500,FALSE,500,100,0.9,250000,9.8,High,0.5,4900,2450000
Munchies,Everest Shahi Biryani Masala,24500,0,6,24500,200,FALSE,200,0,1,40000,122.5,High,0.2,24500,4900000
Munchies,Popular Essentials Black Til,5000,6,4,4700,100,FALSE,100,300,1,10000,47,High,0.1,4700,470000
Munchies,Popular Essentials Pancharatna Dal,8000,10,6,7200,500,FALSE,500,800,0.9,250000,14.4,High,0.5,7200,3600000
Munchies,Saffola 100% Pure Honey,47500,8,2,43700,1000,FALSE,750,3800,1,750000,43.7,High,1,43700,32775000
Munchies,Popular Essentials Tamarind,15000,14,6,12800,500,FALSE,500,2200,1,250000,25.6,High,0.5,12800,6400000
Munchies,Gits Rice Dosa Instant Breakfast Mix,6000,5,5,5700,200,FALSE,200,300,1,40000,28.5,High,0.2,5700,1140000
Munchies,Popular Essentials Poppy Seeds (Gasagase),28000,7,6,26000,100,FALSE,100,2000,1,10000,260,High,0.1,26000,2600000
Munchies,Hershey's Hot Chocolate Powder,21000,0,4,21000,250,FALSE,250,0,1,62500,84,High,0.25,21000,5250000
Munchies,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,FALSE,500,0,1,250000,50,High,0.5,25000,12500000
Munchies,Satyam Chilli  Bedgi,8200,10,5,7300,100,FALSE,100,900,1,10000,73,High,0.1,7300,730000
Munchies,Aashirvaad Instant Mix - Rice Dosa,7500,30,6,5200,200,FALSE,200,2300,1,40000,26,High,0.2,5200,1040000
Munchies,Hershey's Cocoa - Natural Unsweetened,27000,10,4,24300,225,FALSE,225,2700,1,50625,108,High,0.225,24300,5467500
Munchies,Weikfield Veg Jelly Crystals - Mango,4500,2,6,4400,90,FALSE,90,100,1,8100,48.89,High,0.09,4400,396000
Munchies,Praakritik Orrganic Cold Pressed Sesame Oil,13000,10,5,11700,100,FALSE,100,1300,1,10000,117,High,0.1,11700,1170000
Munchies,Amulya Dairy Whitener ,38000,2,4,37200,1000,FALSE,1,800,1,1000,37.2,High,1,37200,37200
Munchies,ITC Master Chef Hyderabadi Biryani,7500,30,5,5200,80,FALSE,80,2300,1,6400,65,High,0.08,5200,416000
Munchies,Flying Bird Butter Scotch Essence,5000,2,6,4900,20,FALSE,20,100,1,400,245,High,0.02,4900,98000
Munchies,Dabur Hommade - Ginger Paste,5000,6,6,4700,200,FALSE,200,300,1,40000,23.5,High,0.2,4700,940000
Munchies,Popular Essentials Green Peas (Un-Polished),12000,10,5,10800,500,FALSE,500,1200,1,250000,21.6,High,0.5,10800,5400000
Munchies,Quaker Oats Pouch,27600,10,6,24800,1500,FALSE,1,2800,0.9,1500,16.53,High,1.5,24800,24800
Munchies,24 Mantra Organic Urad White Whole,14500,15,4,12200,500,FALSE,500,2300,1,250000,24.4,High,0.5,12200,6100000
Munchies,Popular Essentials Guntur Chilli Stemless,4000,2,2,3900,100,FALSE,100,100,1,10000,39,High,0.1,3900,390000
Munchies,Popular Essentials Moth Whole,9000,10,6,8100,500,FALSE,500,900,0.9,250000,16.2,High,0.5,8100,4050000
Munchies,Keya Pizza Seasoning,10900,17,6,9000,45,FALSE,45,1900,1,2025,200,High,0.045,9000,405000
Munchies,Keya Piri Piri | Exotic Spices Mix,10900,20,6,8700,80,FALSE,80,2200,1,6400,108.75,High,0.08,8700,696000
Munchies,24 Mantra Organic Moong Dal,13500,7,6,12500,500,FALSE,500,1000,1,250000,25,High,0.5,12500,6250000
Munchies,Betty Crocker French Vanilla Cake Mix,31000,10,6,27600,520,FALSE,520,3400,1,270400,53.08,High,0.52,27600,14352000
Munchies,Delight Nuts Dried Cranberries ,34000,20,6,27200,200,FALSE,200,6800,1,40000,136,High,0.2,27200,5440000
Munchies,Everest Kesari Milk Masala,20500,0,2,20500,50,FALSE,50,0,1,2500,410,High,0.05,20500,1025000
Munchies,Tong Garden Salted Cocktail Nuts,29500,9,5,26600,160,FALSE,160,2900,1,25600,166.25,High,0.16,26600,4256000
Munchies,MTR Uttapam Mix,16500,5,6,15600,500,FALSE,500,900,1,250000,31.2,High,0.5,15600,7800000
Munchies,Gits Khaman Dhokla Instant Snack Mix,6500,6,6,6100,180,FALSE,180,400,1,32400,33.89,High,0.18,6100,1098000
Munchies,Happilo Premium 100% Natural Whole Cashews,33500,29,6,23500,200,FALSE,200,10000,1,40000,117.5,High,0.2,23500,4700000
Munchies,Everest Dry Mango Powder,8000,0,5,8000,100,FALSE,100,0,1,10000,80,High,0.1,8000,800000
Munchies,Dabur Hommade - Ginger Garlic Past Tub,11000,5,6,10400,400,FALSE,400,600,1,160000,26,High,0.4,10400,4160000
Munchies,Everest Chicken Masala,14700,10,6,13200,200,FALSE,200,1500,1,40000,66,High,0.2,13200,2640000
Munchies,Gits Medu Vada Instant Snack Mix,9000,4,6,8600,200,FALSE,200,400,1,40000,43,High,0.2,8600,1720000
Munchies,Weikfield Drinking Chocolate Powder,6500,10,6,5800,100,FALSE,100,700,1,10000,58,High,0.1,5800,580000
Munchies,Popular Essentials Regular White Lobia,7000,10,6,6300,500,FALSE,500,700,0.9,250000,12.6,High,0.5,6300,3150000
Munchies,Puro Healthy Salt Crystal,13500,7,6,12500,1000,FALSE,1,1000,0.9,1000,12.5,High,1,12500,12500
Munchies,Popular Essentials Premium Jeera Rice,14000,0,5,14000,1000,FALSE,1,0,0.9,1000,14,High,1,14000,14000
Munchies,Smith & Jones Shahi Paneer Masala Mix,4400,0,6,4400,60,FALSE,60,0,1,3600,73.33,High,0.06,4400,264000
Munchies,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,20000,11,6,17800,264,FALSE,264,2200,1,69696,67.42,High,0.264,17800,4699200
Munchies,Smith & Jones Pasta Masala,6000,10,5,5400,108,FALSE,108,600,1,11664,50,High,0.108,5400,583200
Munchies,Catch Black Pepper Sprinkler,10000,0,1,10000,50,FALSE,50,0,1,2500,200,High,0.05,10000,500000
Munchies,Weikfield Cooker Cake Mix - Chocolate,9500,6,6,8900,150,FALSE,150,600,1,22500,59.33,High,0.15,8900,1335000
Munchies,ITC Master Chef Butter Chicken,7500,30,6,5200,80,FALSE,80,2300,1,6400,65,High,0.08,5200,416000
Munchies,Masala Oats Masala & Coriander ,19500,9,5,17600,500,FALSE,500,1900,1,250000,35.2,High,0.5,17600,8800000
Munchies,Smith & Jones Mutter Paneer Masala,4200,0,6,4200,60,FALSE,60,0,1,3600,70,High,0.06,4200,252000
Munchies,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,FALSE,285,3300,1,81225,27.02,High,0.285,7700,2194500
Munchies,Popular Essentials Fried Gram (Bengal Gram),7000,10,6,6300,500,FALSE,500,700,0.9,250000,12.6,High,0.5,6300,3150000
Munchies,Gits Jalebi with Maker Dessert Mix,7500,16,6,6300,100,FALSE,100,1200,1,10000,63,High,0.1,6300,630000
Munchies,Popular Essentials Soya Beans ,8000,6,6,7500,500,FALSE,500,500,0.9,250000,15,High,0.5,7500,3750000
Munchies,24 Mantra Organic Roasted Bengal Gram Dal,10500,7,6,9700,500,FALSE,500,800,1,250000,19.4,High,0.5,9700,4850000
Munchies,Keya Italian Seasoning,10900,10,6,9800,35,FALSE,35,1100,1,1225,280,High,0.035,9800,343000
Munchies,MTR Idli/Dosa/Chilly Chutney Powder,11500,0,3,11500,200,FALSE,200,0,1,40000,57.5,High,0.2,11500,2300000
Munchies,Delight Nuts Trail Mix ,39900,25,6,29900,200,FALSE,200,10000,1,40000,149.5,High,0.2,29900,5980000
Munchies,Praakritik Organic Chilka Moong Dal,12000,10,6,10800,500,FALSE,500,1200,1,250000,21.6,High,0.5,10800,5400000
Munchies,Smith & Jones Garlic & Herbs Masala Mix,9900,0,6,9900,75,FALSE,75,0,1,5625,132,High,0.075,9900,742500
Munchies,Eastern Tamarind,6300,0,6,6300,200,FALSE,200,0,1,40000,31.5,High,0.2,6300,1260000
Munchies,Tong Garden Wasabi Coated Greenpeas Tin,20000,11,6,17800,180,FALSE,180,2200,1,32400,98.89,High,0.18,17800,3204000
Munchies,Flying Bird Pineapple Artifical Food Essence,5000,2,6,4900,20,FALSE,20,100,1,400,245,High,0.02,4900,98000
Munchies,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,FALSE,200,100,1,40000,24.5,High,0.2,4900,980000
Munchies,Japanese Choice Udon Noodles,29500,9,6,26600,250,FALSE,250,2900,1,62500,106.4,High,0.25,26600,6650000
Munchies,Pantai Coconut Milk,15000,0,4,15000,400,FALSE,400,0,1,160000,37.5,High,0.4,15000,6000000
Munchies,Praakritik Organic Masoor Dal,13000,10,6,11600,500,FALSE,500,1400,1,250000,23.2,High,0.5,11600,5800000
Munchies,Popular Essentials Classic Sona Masuri Rice,43000,10,6,38700,5000,FALSE,5,4300,0.9,25000,7.74,High,5,38700,193500
Munchies,Popular Essentials Salted Murmure ,7000,18,6,5700,400,FALSE,400,1300,0.9,160000,14.25,High,0.4,5700,2280000
Munchies,Oleev Active Oil (Pouch),26500,9,6,23900,1000,FALSE,1,2600,1,1000,23.9,High,1,23900,23900
Munchies,Delight Nuts Dried Blueberries ,54000,20,6,43200,150,FALSE,150,10800,1,22500,288,High,0.15,43200,6480000
Munchies,Popular Essentials Double Beans White,6000,10,6,5400,250,FALSE,250,600,1,62500,21.6,High,0.25,5400,1350000
Munchies,Delight Nuts Almond Natural ,34900,20,6,27900,200,FALSE,200,7000,1,40000,139.5,High,0.2,27900,5580000
Munchies,Praakritik Organic Jaggery,16000,6,6,15000,900,FALSE,900,1000,0.9,810000,16.67,High,0.9,15000,13500000
Munchies,Praakritik Organic Raw Sugar,9000,6,6,8400,500,FALSE,500,600,0.9,250000,16.8,High,0.5,8400,4200000
Munchies,MTR Masala - Sambar Powder,11500,0,4,11500,200,FALSE,200,0,1,40000,57.5,High,0.2,11500,2300000
Munchies,RRO Til Dil Premium Til Oil Bottle,17300,6,6,16200,500,FALSE,500,1100,1,250000,32.4,High,0.5,16200,8100000
Munchies,ITC Master Chef Vegetable Biryani Cooking Paste,7500,30,5,5200,80,FALSE,80,2300,1,6400,65,High,0.08,5200,416000
Munchies,Jivana Jaggery,10000,0,2,10000,950,FALSE,950,0,0.9,902500,10.53,High,0.95,10000,9500000
Munchies,Praakritik Organic Besan,17000,6,6,15900,500,FALSE,500,1100,1,250000,31.8,High,0.5,15900,7950000
Munchies,MTR Instant Gulab Jamun Mix,19500,9,6,17600,500,FALSE,500,1900,1,250000,35.2,High,0.5,17600,8800000
Munchies,Maggi Magic Cubes Extra Chicken,19900,0,2,19900,240,FALSE,240,0,1,57600,82.92,High,0.24,19900,4776000
Munchies,On1y Mixed Herbs,9900,0,6,9900,14,FALSE,14,0,1,196,707.14,High,0.014,9900,138600
Munchies,Popular Essentials Urad Gola Black (Un-Polished),8000,10,6,7200,500,FALSE,500,800,0.9,250000,14.4,High,0.5,7200,3600000
Munchies,Gits Dessert Mix China Grass Bombay Halwa,5500,0,4,5500,80,FALSE,80,0,1,6400,68.75,High,0.08,5500,440000
Munchies,Praakritik Organic Basmati Rice,17000,0,5,17000,500,FALSE,500,0,1,250000,34,High,0.5,17000,8500000
Munchies,Ceres Foods Nalli Nihari Instant Liquid Masala,22000,50,6,11000,200,FALSE,200,11000,1,40000,55,High,0.2,11000,2200000
Munchies,Borges Canola Oil Pet Bottle,39900,0,6,39900,1000,FALSE,1,0,1,1000,39.9,High,1,39900,39900
Munchies,Suhana Biryani Masala,6600,0,6,6600,50,FALSE,50,0,1,2500,132,High,0.05,6600,330000
Munchies,On1y Black Salt Grinder,9900,0,6,9900,100,FALSE,100,0,1,10000,99,High,0.1,9900,990000
Munchies,Popular Essentials Nylon Til,4000,2,6,3900,100,FALSE,100,100,1,10000,39,High,0.1,3900,390000
Munchies,Pillsbury Rich Choco Oven Cake Mix - Egg Free,17000,6,6,15900,270,FALSE,270,1100,1,72900,58.89,High,0.27,15900,4293000
Munchies,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,FALSE,77,0,1,5929,32.47,Medium,0.077,2500,192500
Munchies,Praakritik Organic Jowar Atta,11000,6,6,10300,500,FALSE,500,700,1,250000,20.6,High,0.5,10300,5150000
Munchies,Sugarfree Gold Low Calorie Sweetner ,27000,7,6,25100,50,FALSE,50,1900,1,2500,502,High,0.05,25100,1255000
Munchies,Epicurea Thai Jasmine Rice,29500,0,4,29500,500,FALSE,500,0,1,250000,59,High,0.5,29500,14750000
Munchies,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,FALSE,400,0,1,160000,62.5,High,0.4,25000,10000000
